source	chromosome	recursion_depth	node_start_bin	node_end_bin	candidate_rank	candidate_local_cut	candidate_absolute_bin	bp_genomic_start	bp_genomic_end	ad_score	left_child_bins	right_child_bins	geometry_valid	rejection_reasons	selected_for_significance	p_local	p_global	accepted
all	chr17	2	306	440	11	132	438	51100001	51200000	2.265593302864442	132	2	False	right_child_too_short	False			False
all	chr17	1	306	755	1	134	440	51300001	51400000	11.731599358431538	134	315	True		True	0.000999000999000999	0.000999000999000999	True
all	chr17	3	440	472	30	1	441	51400001	51500000	0.52791063963051	1	31	False	left_child_too_short	False			False
all	chr17	3	440	472	24	2	442	51500001	51600000	1.0716213825091148	2	30	False	left_child_too_short	False			False
all	chr17	3	440	472	25	3	443	51600001	51700000	0.9356410766844407	3	29	False	left_child_too_short	False			False
all	chr17	3	440	472	20	4	444	51700001	51800000	1.3834461496812602	4	28	False	left_child_too_short	False			False
all	chr17	3	440	472	17	5	445	51800001	51900000	1.9427070993571474	5	27	False	left_child_too_short	False			False
all	chr17	3	440	472	13	6	446	51900001	52000000	2.8392576357811334	6	26	False	left_child_too_short	False			False
all	chr17	3	440	472	11	7	447	52000001	52100000	3.129435739246113	7	25	False	left_child_too_short	False			False
all	chr17	3	440	472	9	8	448	52100001	52200000	3.8422109291583326	8	24	False	left_child_too_short	False			False
all	chr17	3	440	472	1	9	449	52200001	52300000	5.324444903140469	9	23	False	left_child_too_short	False			False
all	chr17	3	440	472	2	10	450	52300001	52400000	5.225856866220107	10	22	False	left_child_too_short	False			False
all	chr17	3	440	472	8	11	451	52400001	52500000	4.057162656083417	11	21	False	left_child_too_short	False			False
all	chr17	3	440	472	15	12	452	52500001	52600000	2.6526167691484956	12	20	False	left_child_too_short	False			False
all	chr17	3	440	472	19	13	453	52700001	52800000	1.74791684854936	13	19	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	23	14	454	53000001	53100000	1.1700158847715785	14	18	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	26	15	455	53200001	53300000	0.8151317881287597	15	17	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	29	16	456	53300001	53400000	0.5903964123126851	16	16	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	27	17	457	53400001	53500000	0.7340470687721592	17	15	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	22	18	458	53500001	53600000	1.1787436360167267	18	14	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	18	19	459	53600001	53700000	1.841198299029586	19	13	False	left_child_too_short;right_child_too_short	False			False
all	chr17	3	440	472	12	20	460	53700001	53800000	3.0293223771346396	20	12	False	right_child_too_short	False			False
all	chr17	3	440	472	7	21	461	53800001	53900000	4.180122627433456	21	11	False	right_child_too_short	False			False
all	chr17	3	440	472	6	22	462	53900001	54000000	4.329756190426347	22	10	False	right_child_too_short	False			False
all	chr17	3	440	472	3	23	463	54000001	54100000	4.937399252831896	23	9	False	right_child_too_short	False			False
all	chr17	3	440	472	4	24	464	54100001	54200000	4.919326096376611	24	8	False	right_child_too_short	False			False
all	chr17	3	440	472	5	25	465	54200001	54300000	4.58537403306425	25	7	False	right_child_too_short	False			False
all	chr17	3	440	472	10	26	466	54300001	54400000	3.1720932064447585	26	6	False	right_child_too_short	False			False
all	chr17	3	440	472	14	27	467	54400001	54500000	2.8145041127731814	27	5	False	right_child_too_short	False			False
all	chr17	3	440	472	16	28	468	54500001	54600000	2.050853325228357	28	4	False	right_child_too_short	False			False
all	chr17	3	440	472	21	29	469	54600001	54700000	1.19411961443308	29	3	False	right_child_too_short	False			False
all	chr17	3	440	472	28	30	470	54700001	54800000	0.7123337305898841	30	2	False	right_child_too_short	False			False
all	chr17	3	440	472	31	31	471	54800001	54900000	0.40735539785285746	31	1	False	right_child_too_short	False			False
all	chr17	2	440	755	1	32	472	54900001	55000000	22.932027269783415	32	283	True		True	0.000999000999000999	0.000999000999000999	True
all	chr17	3	472	755	2	16	488	56500001	56600000	2.3115490277722963	16	267	False	left_child_too_short	False			False
all	chr17	3	472	755	3	103	575	65200001	65300000	2.1825216229015343	103	180	True		True	0.06593406593406594		False
all	chr17	3	472	755	1	280	752	82900001	83000000	2.378672185821121	280	3	False	right_child_too_short;right_terminal_too_short	False			False
all	chr17	3	440	472									False	no_valid_candidate	False			False
all	chr18	2	0	56	53	1	1	300001	400000	0.5811878897174754	1	55	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	55	2	2	400001	500000	0.4258459814187109	2	54	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	52	3	3	500001	600000	0.6854792104485466	3	53	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	49	4	4	600001	700000	0.8971964404896385	4	52	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	43	5	5	700001	800000	1.2005217003513111	5	51	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	40	6	6	800001	900000	1.4631569945237684	6	50	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	36	7	7	1000001	1100000	1.8454962115552858	7	49	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	38	8	8	1100001	1200000	1.5480524738815602	8	48	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	46	9	9	1200001	1300000	1.0863937678638944	9	47	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	48	10	10	1300001	1400000	0.9539611240347247	10	46	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	50	11	11	1400001	1500000	0.8379891725804104	11	45	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	47	12	12	1500001	1600000	0.9706286688428174	12	44	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	45	13	13	1600001	1700000	1.1679528467988127	13	43	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	42	14	14	1700001	1800000	1.379887615639043	14	42	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	39	15	15	1800001	1900000	1.46398800577796	15	41	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	37	16	16	1900001	2000000	1.6774402966664619	16	40	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	34	17	17	2000001	2100000	1.9541025099654437	17	39	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	33	18	18	2100001	2200000	2.222355028643224	18	38	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	32	19	19	2200001	2300000	2.268809847284507	19	37	False	left_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	30	20	20	2300001	2400000	2.5469741296644735	20	36	False	left_terminal_too_short	False			False
all	chr18	2	0	56	29	21	21	2400001	2500000	2.8397385024317003	21	35	False	left_terminal_too_short	False			False
all	chr18	2	0	56	26	22	22	2500001	2600000	3.2067133087778497	22	34	False	left_terminal_too_short	False			False
all	chr18	2	0	56	27	23	23	2600001	2700000	3.093081533569987	23	33	False	left_terminal_too_short	False			False
all	chr18	2	0	56	25	24	24	2700001	2800000	3.3509006398675885	24	32	False	left_terminal_too_short	False			False
all	chr18	2	0	56	24	25	25	2900001	3000000	3.900568023645876	25	31	False	left_terminal_too_short	False			False
all	chr18	2	0	56	22	26	26	3000001	3100000	4.351074035480125	26	30	False	left_terminal_too_short	False			False
all	chr18	2	0	56	21	27	27	3100001	3200000	4.920722866792838	27	29	False	left_terminal_too_short	False			False
all	chr18	2	0	56	19	28	28	3200001	3300000	5.555338944687457	28	28	False	left_terminal_too_short	False			False
all	chr18	2	0	56	18	29	29	3300001	3400000	6.308969374284239	29	27	False	left_terminal_too_short	False			False
all	chr18	2	0	56	16	30	30	3400001	3500000	7.383169518193831	30	26	False	left_terminal_too_short	False			False
all	chr18	2	0	56	14	31	31	3500001	3600000	8.702486551236877	31	25	False	left_terminal_too_short	False			False
all	chr18	2	0	56	11	32	32	3600001	3700000	9.941304198553063	32	24	False	left_terminal_too_short	False			False
all	chr18	2	0	56	8	33	33	3700001	3800000	11.787177720595443	33	23	False	left_terminal_too_short	False			False
all	chr18	2	0	56	6	34	34	3800001	3900000	13.606370093875253	34	22	False	left_terminal_too_short	False			False
all	chr18	2	0	56	4	35	35	3900001	4000000	14.296357784057085	35	21	False	left_terminal_too_short	False			False
all	chr18	2	0	56	1	36	36	4000001	4100000	15.417819185854718	36	20	False	left_terminal_too_short	False			False
all	chr18	2	0	56	2	37	37	4100001	4200000	15.414532247496808	37	19	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	3	38	38	4500001	4600000	14.741774024330986	38	18	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	5	39	39	4700001	4800000	14.053424906119071	39	17	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	7	40	40	5000001	5100000	12.639686385860832	40	16	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	10	41	41	5100001	5200000	10.447274860384763	41	15	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	13	42	42	5200001	5300000	9.31576686178111	42	14	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	9	43	43	5300001	5400000	10.662345047332295	43	13	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	12	44	44	5500001	5600000	9.728147170564672	44	12	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	15	45	45	5900001	6000000	7.8751859160376885	45	11	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	17	46	46	6000001	6100000	6.36304131972682	46	10	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	20	47	47	6300001	6400000	4.985246229697357	47	9	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	23	48	48	6400001	6500000	3.9075545403360312	48	8	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	28	49	49	6500001	6600000	3.051222859542886	49	7	False	right_child_too_short;left_terminal_too_short	False			False
all	chr18	2	0	56	31	50	50	6600001	6700000	2.3006250143578666	50	6	False	right_child_too_short	False			False
all	chr18	2	0	56	35	51	51	6700001	6800000	1.9117844418439571	51	5	False	right_child_too_short	False			False
all	chr18	2	0	56	41	52	52	6800001	6900000	1.4421002199610087	52	4	False	right_child_too_short	False			False
all	chr18	2	0	56	44	53	53	6900001	7000000	1.1990831375799982	53	3	False	right_child_too_short	False			False
all	chr18	2	0	56	51	54	54	7000001	7100000	0.7713166692065508	54	2	False	right_child_too_short	False			False
all	chr18	2	0	56	54	55	55	7100001	7200000	0.4915605802759246	55	1	False	right_child_too_short	False			False
all	chr18	1	0	626	1	56	56	7200001	7300000	11.285312896024985	56	570	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	5	56	401	1	239	295	37000001	37100000	5.622071841919782	239	106	True		True	0.003996003996003996		False
all	chr18	4	56	439	1	345	401	47900001	48000000	6.675164661569337	345	38	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	5	401	439	1	1	402	48000001	48100000	1.8308880834542136	1	37	False	left_child_too_short	False			False
all	chr18	5	401	439	2	2	403	48100001	48200000	1.1252794657986478	2	36	False	left_child_too_short	False			False
all	chr18	5	401	439	19	3	404	48200001	48300000	0.4749581575404161	3	35	False	left_child_too_short	False			False
all	chr18	5	401	439	37	4	405	48300001	48400000	0.2545604109530624	4	34	False	left_child_too_short	False			False
all	chr18	5	401	439	21	5	406	48400001	48500000	0.44158671357911006	5	33	False	left_child_too_short	False			False
all	chr18	5	401	439	36	6	407	48500001	48600000	0.2679025663049013	6	32	False	left_child_too_short	False			False
all	chr18	5	401	439	32	7	408	48600001	48700000	0.29290732973264516	7	31	False	left_child_too_short	False			False
all	chr18	5	401	439	28	8	409	48700001	48800000	0.3161826636220515	8	30	False	left_child_too_short	False			False
all	chr18	5	401	439	11	9	410	48800001	48900000	0.6454996909098798	9	29	False	left_child_too_short	False			False
all	chr18	5	401	439	16	10	411	48900001	49000000	0.5511129197472937	10	28	False	left_child_too_short	False			False
all	chr18	5	401	439	29	11	412	49000001	49100000	0.3110371963871518	11	27	False	left_child_too_short	False			False
all	chr18	5	401	439	27	12	413	49100001	49200000	0.3418178664321079	12	26	False	left_child_too_short	False			False
all	chr18	5	401	439	9	13	414	49200001	49300000	0.6636609430018148	13	25	False	left_child_too_short	False			False
all	chr18	5	401	439	5	14	415	49300001	49400000	0.7326329370924105	14	24	False	left_child_too_short	False			False
all	chr18	5	401	439	10	15	416	49400001	49500000	0.6611822865476895	15	23	False	left_child_too_short	False			False
all	chr18	5	401	439	23	16	417	49500001	49600000	0.40615774844026775	16	22	False	left_child_too_short	False			False
all	chr18	5	401	439	33	17	418	49600001	49700000	0.291238159773956	17	21	False	left_child_too_short	False			False
all	chr18	5	401	439	26	18	419	49700001	49800000	0.3467123100849763	18	20	False	left_child_too_short	False			False
all	chr18	5	401	439	15	19	420	49800001	49900000	0.5551768530274298	19	19	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	401	439	24	20	421	49900001	50000000	0.37195682608002695	20	18	False	right_child_too_short	False			False
all	chr18	5	401	439	8	21	422	50000001	50100000	0.6713540566288749	21	17	False	right_child_too_short	False			False
all	chr18	5	401	439	3	22	423	50100001	50200000	0.9406595040466453	22	16	False	right_child_too_short	False			False
all	chr18	5	401	439	13	23	424	50200001	50300000	0.5941010569310744	23	15	False	right_child_too_short	False			False
all	chr18	5	401	439	22	24	425	50300001	50400000	0.43700562011628913	24	14	False	right_child_too_short	False			False
all	chr18	5	401	439	31	25	426	50400001	50500000	0.29793329649681294	25	13	False	right_child_too_short	False			False
all	chr18	5	401	439	25	26	427	50500001	50600000	0.3470871573728912	26	12	False	right_child_too_short	False			False
all	chr18	5	401	439	34	27	428	50600001	50700000	0.2842326515623633	27	11	False	right_child_too_short	False			False
all	chr18	5	401	439	35	28	429	50700001	50800000	0.26965334582903494	28	10	False	right_child_too_short	False			False
all	chr18	5	401	439	6	29	430	50800001	50900000	0.7176728837692883	29	9	False	right_child_too_short	False			False
all	chr18	5	401	439	20	30	431	50900001	51000000	0.47274055725066233	30	8	False	right_child_too_short	False			False
all	chr18	5	401	439	14	31	432	51000001	51100000	0.5736018805822556	31	7	False	right_child_too_short	False			False
all	chr18	5	401	439	18	32	433	51100001	51200000	0.502140520019073	32	6	False	right_child_too_short	False			False
all	chr18	5	401	439	12	33	434	51200001	51300000	0.6329915827784237	33	5	False	right_child_too_short	False			False
all	chr18	5	401	439	7	34	435	51300001	51400000	0.6757649063263047	34	4	False	right_child_too_short	False			False
all	chr18	5	401	439	4	35	436	51400001	51500000	0.7513385146167899	35	3	False	right_child_too_short	False			False
all	chr18	5	401	439	30	36	437	51500001	51600000	0.31088707850534636	36	2	False	right_child_too_short	False			False
all	chr18	5	401	439	17	37	438	51600001	51700000	0.5241117968596648	37	1	False	right_child_too_short	False			False
all	chr18	3	56	496	1	383	439	51700001	51800000	5.6919653069267895	383	57	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	5	439	460	1	1	440	51800001	51900000	2.777626640000866	1	20	False	left_child_too_short	False			False
all	chr18	5	439	460	5	2	441	51900001	52000000	1.361298175440875	2	19	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	2	3	442	52000001	52100000	2.7152838518550593	3	18	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	3	4	443	52100001	52200000	1.428231889786593	4	17	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	8	5	444	52200001	52300000	1.0676970729863533	5	16	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	4	6	445	52300001	52400000	1.3707133021490607	6	15	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	6	7	446	52400001	52500000	1.2878855029313896	7	14	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	10	8	447	52500001	52600000	0.8122561484072409	8	13	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	11	9	448	52600001	52700000	0.7930243590879555	9	12	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	13	10	449	52800001	52900000	0.7433180765195964	10	11	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	14	11	450	52900001	53000000	0.7325304521212908	11	10	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	12	12	451	53000001	53100000	0.7619094864257403	12	9	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	16	13	452	53100001	53200000	0.6721260847987449	13	8	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	20	14	453	53200001	53300000	0.43746517193553913	14	7	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	18	15	454	53300001	53400000	0.632508568859188	15	6	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	19	16	455	53400001	53500000	0.5746306649039814	16	5	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	17	17	456	53500001	53600000	0.6405230796718002	17	4	False	left_child_too_short;right_child_too_short	False			False
all	chr18	4	439	496	1	18	457	53600001	53700000	7.67597615535717	18	39	False	left_child_too_short	False			False
all	chr18	5	439	460	9	18	457	53600001	53700000	0.9800084358843388	18	3	False	left_child_too_short;right_child_too_short	False			False
all	chr18	4	439	496	2	19	458	53700001	53800000	7.615093208273976	19	38	False	left_child_too_short	False			False
all	chr18	5	439	460	7	19	458	53700001	53800000	1.072743090175264	19	2	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	439	460	15	20	459	53800001	53900000	0.673612837111289	20	1	False	right_child_too_short	False			False
all	chr18	4	439	496	3	21	460	53900001	54000000	7.611381019938072	21	36	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	5	460	496	34	1	461	54000001	54100000	0.40409687873707745	1	35	False	left_child_too_short	False			False
all	chr18	5	460	496	32	2	462	54100001	54200000	0.7856406326939829	2	34	False	left_child_too_short	False			False
all	chr18	5	460	496	30	3	463	54200001	54300000	0.9334420572294169	3	33	False	left_child_too_short	False			False
all	chr18	5	460	496	21	4	464	54300001	54400000	1.9474586424452056	4	32	False	left_child_too_short	False			False
all	chr18	5	460	496	15	5	465	54400001	54500000	2.711249250204945	5	31	False	left_child_too_short	False			False
all	chr18	5	460	496	20	6	466	54500001	54600000	1.9589516551878083	6	30	False	left_child_too_short	False			False
all	chr18	5	460	496	27	7	467	54600001	54700000	1.3196129753399022	7	29	False	left_child_too_short	False			False
all	chr18	5	460	496	24	8	468	54700001	54800000	1.6807991688834623	8	28	False	left_child_too_short	False			False
all	chr18	5	460	496	12	9	469	54800001	54900000	3.0141193833071154	9	27	False	left_child_too_short	False			False
all	chr18	5	460	496	5	10	470	54900001	55000000	4.4319205225133365	10	26	False	left_child_too_short	False			False
all	chr18	5	460	496	3	11	471	55000001	55100000	4.647995669479915	11	25	False	left_child_too_short	False			False
all	chr18	5	460	496	7	12	472	55100001	55200000	3.966760823990584	12	24	False	left_child_too_short	False			False
all	chr18	5	460	496	13	13	473	55200001	55300000	2.9391530880650514	13	23	False	left_child_too_short	False			False
all	chr18	5	460	496	16	14	474	55300001	55400000	2.6907213008961577	14	22	False	left_child_too_short	False			False
all	chr18	5	460	496	14	15	475	55400001	55500000	2.929000919746645	15	21	False	left_child_too_short	False			False
all	chr18	5	460	496	10	16	476	55500001	55600000	3.151866537803711	16	20	False	left_child_too_short	False			False
all	chr18	5	460	496	9	17	477	55600001	55700000	3.875971946672327	17	19	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	460	496	8	18	478	55700001	55800000	3.9061484190197455	18	18	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	460	496	4	19	479	55800001	55900000	4.586737880018266	19	17	False	left_child_too_short;right_child_too_short	False			False
all	chr18	5	460	496	1	20	480	55900001	56000000	5.716721340288398	20	16	False	right_child_too_short	False			False
all	chr18	5	460	496	2	21	481	56000001	56100000	5.588476854349574	21	15	False	right_child_too_short	False			False
all	chr18	5	460	496	6	22	482	56100001	56200000	4.406087578329021	22	14	False	right_child_too_short	False			False
all	chr18	5	460	496	11	23	483	56200001	56300000	3.151150921493621	23	13	False	right_child_too_short	False			False
all	chr18	5	460	496	18	24	484	56300001	56400000	2.270358149982101	24	12	False	right_child_too_short	False			False
all	chr18	5	460	496	28	25	485	56400001	56500000	1.2781641481249968	25	11	False	right_child_too_short	False			False
all	chr18	5	460	496	31	26	486	56500001	56600000	0.8644139437108477	26	10	False	right_child_too_short	False			False
all	chr18	5	460	496	33	27	487	56600001	56700000	0.5141757805405307	27	9	False	right_child_too_short	False			False
all	chr18	5	460	496	29	28	488	56700001	56800000	1.106424356119576	28	8	False	right_child_too_short	False			False
all	chr18	5	460	496	26	29	489	56800001	56900000	1.663742124210671	29	7	False	right_child_too_short	False			False
all	chr18	5	460	496	19	30	490	56900001	57000000	2.135350294528129	30	6	False	right_child_too_short	False			False
all	chr18	5	460	496	17	31	491	57000001	57100000	2.429525619470718	31	5	False	right_child_too_short	False			False
all	chr18	5	460	496	22	32	492	57100001	57200000	1.9302246162113224	32	4	False	right_child_too_short	False			False
all	chr18	5	460	496	23	33	493	57200001	57300000	1.7741207765828628	33	3	False	right_child_too_short	False			False
all	chr18	5	460	496	25	34	494	57300001	57400000	1.6703425955460474	34	2	False	right_child_too_short	False			False
all	chr18	5	460	496	35	35	495	57400001	57500000	0.40409687873707745	35	1	False	right_child_too_short	False			False
all	chr18	2	56	626	1	440	496	57500001	57600000	8.383139164996683	440	130	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	3	496	626	2	12	508	58700001	58800000	5.5535713964931155	12	118	False	left_child_too_short	False			False
all	chr18	3	496	626	1	13	509	58800001	58900000	5.904808153656366	13	117	False	left_child_too_short	False			False
all	chr18	3	496	626	3	14	510	58900001	59000000	5.413301290260937	14	116	False	left_child_too_short	False			False
all	chr18	3	496	626	4	26	522	60100001	60200000	5.1258421892738255	26	104	True		True	0.001998001998001998		False
all	chr18	0	0	718	27	626	626	70500001	70600000	16.191298681409776	626	92	True		True	0.000999000999000999	0.000999000999000999	True
all	chr18	1	626	718	28	22	648	72700001	72800000	5.543818913859793	22	70	True		True	0.003996003996003996		False
all	chr18	0	0	718	26	671	671	75100001	75200000	16.198223742614136	671	47	False	right_terminal_too_short	False			False
all	chr18	0	0	718	20	673	673	75300001	75400000	16.953620986937697	673	45	False	right_terminal_too_short	False			False
all	chr18	1	626	718	26	47	673	75300001	75400000	5.980467102540844	47	45	False	right_terminal_too_short	False			False
all	chr18	0	0	718	24	674	674	75400001	75500000	16.262245698457395	674	44	False	right_terminal_too_short	False			False
all	chr18	1	626	718	27	48	674	75400001	75500000	5.869751740823246	48	44	False	right_terminal_too_short	False			False
all	chr18	0	0	718	18	675	675	75500001	75600000	16.98964605854655	675	43	False	right_terminal_too_short	False			False
all	chr18	1	626	718	24	49	675	75500001	75600000	6.381169169887972	49	43	False	right_terminal_too_short	False			False
all	chr18	0	0	718	22	676	676	75600001	75700000	16.799079053821302	676	42	False	right_terminal_too_short	False			False
all	chr18	1	626	718	23	50	676	75600001	75700000	6.568893756642328	50	42	False	right_terminal_too_short	False			False
all	chr18	0	0	718	16	677	677	75700001	75800000	17.667664369450176	677	41	False	right_terminal_too_short	False			False
all	chr18	1	626	718	20	51	677	75700001	75800000	7.119981984667245	51	41	False	right_terminal_too_short	False			False
all	chr18	0	0	718	21	678	678	75800001	75900000	16.932645410089204	678	40	False	right_terminal_too_short	False			False
all	chr18	1	626	718	21	52	678	75800001	75900000	6.952692005813781	52	40	False	right_terminal_too_short	False			False
all	chr18	1	626	718	22	53	679	75900001	76000000	6.87978486585923	53	39	False	right_terminal_too_short	False			False
all	chr18	0	0	718	25	679	679	75900001	76000000	16.240785092751	679	39	False	right_terminal_too_short	False			False
all	chr18	0	0	718	19	680	680	76000001	76100000	16.98541047937917	680	38	False	right_terminal_too_short	False			False
all	chr18	1	626	718	19	54	680	76000001	76100000	7.446907842414532	54	38	False	right_terminal_too_short	False			False
all	chr18	1	626	718	17	55	681	76100001	76200000	7.654570828803989	55	37	False	right_terminal_too_short	False			False
all	chr18	0	0	718	23	681	681	76100001	76200000	16.53496670290168	681	37	False	right_terminal_too_short	False			False
all	chr18	1	626	718	16	56	682	76200001	76300000	8.23029765114641	56	36	False	right_terminal_too_short	False			False
all	chr18	0	0	718	17	682	682	76200001	76300000	17.54472461810838	682	36	False	right_terminal_too_short	False			False
all	chr18	0	0	718	15	683	683	76300001	76400000	17.70754218771292	683	35	False	right_terminal_too_short	False			False
all	chr18	1	626	718	15	57	683	76300001	76400000	8.718953902526405	57	35	False	right_terminal_too_short	False			False
all	chr18	0	0	718	13	684	684	76400001	76500000	18.318924796211334	684	34	False	right_terminal_too_short	False			False
all	chr18	1	626	718	13	58	684	76400001	76500000	9.360613463228121	58	34	False	right_terminal_too_short	False			False
all	chr18	0	0	718	12	685	685	76500001	76600000	19.50821014533885	685	33	False	right_terminal_too_short	False			False
all	chr18	1	626	718	12	59	685	76500001	76600000	10.116010843592345	59	33	False	right_terminal_too_short	False			False
all	chr18	0	0	718	10	686	686	76600001	76700000	20.727559796910633	686	32	False	right_terminal_too_short	False			False
all	chr18	1	626	718	10	60	686	76600001	76700000	11.01878243226178	60	32	False	right_terminal_too_short	False			False
all	chr18	0	0	718	9	687	687	76700001	76800000	21.252308331095076	687	31	False	right_terminal_too_short	False			False
all	chr18	1	626	718	9	61	687	76700001	76800000	11.68079053355519	61	31	False	right_terminal_too_short	False			False
all	chr18	0	0	718	8	688	688	76800001	76900000	21.962384393385364	688	30	False	right_terminal_too_short	False			False
all	chr18	1	626	718	8	62	688	76800001	76900000	12.472054383995639	62	30	False	right_terminal_too_short	False			False
all	chr18	0	0	718	6	689	689	77000001	77100000	23.621413855255923	689	29	False	right_terminal_too_short	False			False
all	chr18	1	626	718	6	63	689	77000001	77100000	13.62256429936264	63	29	False	right_terminal_too_short	False			False
all	chr18	0	0	718	4	690	690	77100001	77200000	25.23553922054661	690	28	False	right_terminal_too_short	False			False
all	chr18	1	626	718	4	64	690	77100001	77200000	14.91630131981377	64	28	False	right_terminal_too_short	False			False
all	chr18	0	0	718	2	691	691	77200001	77300000	27.39499248767487	691	27	False	right_terminal_too_short	False			False
all	chr18	1	626	718	2	65	691	77200001	77300000	16.552421687321786	65	27	False	right_terminal_too_short	False			False
all	chr18	0	0	718	1	692	692	77300001	77400000	27.55763201453115	692	26	False	right_terminal_too_short	False			False
all	chr18	1	626	718	1	66	692	77300001	77400000	17.06916377153548	66	26	False	right_terminal_too_short	False			False
all	chr18	0	0	718	3	693	693	77400001	77500000	26.003163454326767	693	25	False	right_terminal_too_short	False			False
all	chr18	1	626	718	3	67	693	77400001	77500000	15.979024073193813	67	25	False	right_terminal_too_short	False			False
all	chr18	0	0	718	5	694	694	77500001	77600000	24.27462927813216	694	24	False	right_terminal_too_short	False			False
all	chr18	1	626	718	5	68	694	77500001	77600000	14.68056859822789	68	24	False	right_terminal_too_short	False			False
all	chr18	0	0	718	7	695	695	77600001	77700000	22.150454047313474	695	23	False	right_terminal_too_short	False			False
all	chr18	1	626	718	7	69	695	77600001	77700000	12.68287565155609	69	23	False	right_terminal_too_short	False			False
all	chr18	0	0	718	11	696	696	77700001	77800000	20.09368481802957	696	22	False	right_terminal_too_short	False			False
all	chr18	1	626	718	11	70	696	77700001	77800000	10.9058455274467	70	22	False	right_terminal_too_short	False			False
all	chr18	0	0	718	14	697	697	77800001	77900000	18.07025962301478	697	21	False	right_terminal_too_short	False			False
all	chr18	1	626	718	14	71	697	77800001	77900000	9.15558861453822	71	21	False	right_terminal_too_short	False			False
